batch_size,epochs,learning_rate,optimizer,bottleneck_size,kernel_size,l1_r,l2_r,module_activation,module_output_activation,nr_modules,num_filters,output_activation,reg_module,reg_shortcut,shortcut_activation,use_bottleneck,use_residuals,train_loss,train_accuracy,train_precision,train_recall,val_loss,val_accuracy,val_precision,val_recall
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,False,False,relu,True,True,0.21807089448,0.984857618809,0.911397218704,0.834482967854,0.271245777607,0.969129383564,0.893394887447,0.80856603384
128,75,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.173234686255,0.97170817852,0.951855838299,0.930165231228,0.330162227154,0.931551277637,0.905894875526,0.87237739563
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.321148127317,0.896594941616,0.896054267883,0.893871903419,0.383912593126,0.86696100235,0.863352298737,0.852409183979
128,125,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.225336581469,0.924918472767,0.936766684055,0.949809789658,0.301589369774,0.890911638737,0.905681788921,0.920561432838
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,30,sigmoid,True,False,relu,True,True,0.184826165438,0.917114078999,0.948076486588,0.98444288969,0.359784185886,0.853549301624,0.890482962132,0.937780320644
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,34,sigmoid,True,False,relu,True,True,0.186433389783,0.989786028862,0.945509910583,0.899588346481,0.379035890102,0.957833349705,0.899360775948,0.831572830677
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,36,sigmoid,True,False,relu,True,True,0.25044336915,0.978578984737,0.924709498882,0.86745005846,0.312679111958,0.954139053822,0.898792624474,0.833887994289
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,40,sigmoid,True,False,relu,True,True,0.172471866012,0.955875217915,0.952701926231,0.948605179787,0.301248192787,0.916248142719,0.909446001053,0.897554636002
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,42,sigmoid,True,False,relu,True,True,0.347813010216,0.896730363369,0.913470208645,0.93332952261,0.3668577075,0.879625797272,0.901136338711,0.925191700459
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,44,sigmoid,True,False,relu,True,True,0.16082572937,0.934789061546,0.955945372581,0.979642808437,0.312839150429,0.881209790707,0.90482956171,0.931703090668
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,46,sigmoid,True,False,relu,True,True,0.226257011294,0.949250757694,0.936132133007,0.92066192627,0.28073322773,0.927089571953,0.912713050842,0.892345547676
128,100,0.001,adam,28,60,0.0,0.0001,linear,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.496190875769,0.975978851318,0.782448649406,0.57644289732,0.512352347374,0.972372949123,0.781178951263,0.570394992828
128,100,0.001,adam,28,60,0.0,0.0001,relu,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.712025642395,0.974964380264,0.569001019001,0.135963663459,0.71389913559,0.964876055717,0.573082387447,0.135146871209
128,100,0.001,adam,28,60,0.0,0.0001,softmax,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.813371121883,0.988543868065,0.594751238823,0.186206310987,0.848605215549,0.980886876583,0.598508536816,0.18564607203
128,100,0.001,adam,28,60,0.0,0.0001,sigmoid,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.345426470041,0.921950936317,0.912088215351,0.899185419083,0.357911705971,0.907993495464,0.902840912342,0.892490208149
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.231408879161,0.952109932899,0.935568034649,0.916411221027,0.278787463903,0.928420722485,0.912997186184,0.89147734642
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,False,True,0.373385339975,0.924626648426,0.930618226528,0.936699867249,0.413394123316,0.898889183998,0.907031238079,0.913326561451
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,15,38,sigmoid,True,False,relu,True,True,0.248324364424,0.974391818047,0.920634031296,0.862933218479,0.299261182547,0.954636394978,0.8963778615,0.828244805336
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,17,38,sigmoid,True,False,relu,True,True,0.230950206518,0.95245975256,0.927374780178,0.898651540279,0.282789170742,0.932286858559,0.908167600632,0.876573562622
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,19,38,sigmoid,True,False,relu,True,True,0.160532265902,0.990311682224,0.957003057003,0.922494053841,0.312685370445,0.956051051617,0.910085201263,0.856171309948
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.283634930849,0.989134013653,0.919830203056,0.847877323627,0.37522700429,0.970384478569,0.894957363605,0.810736477375
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,25,38,sigmoid,True,False,relu,True,True,0.312876999378,0.921101808548,0.922735214233,0.923585653305,0.362893670797,0.889131367207,0.889062523842,0.884242534637
128,100,0.0005,adam,28,60,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.261194139719,0.963080942631,0.946158647537,0.927156090736,0.328129529953,0.930200755596,0.911008536816,0.885110676289
128,100,0.001,adam,28,60,0.1,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,32.9614906311,0.918126821518,0.690320372581,0.413506299257,32.9668769836,0.908482134342,0.691122174263,0.412241339684
128,100,0.001,adam,28,60,0.001,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,1.15327858925,0.95383733511,0.771942675114,0.568403124809,1.13733148575,0.95333814621,0.778267025948,0.57647228241
128,100,0.001,adam,28,60,0.0001,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.482086777687,0.965122938156,0.893318474293,0.814671814442,0.521787941456,0.955559372902,0.883380711079,0.799594819546
128,100,0.001,adam,28,30,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.769848942757,0.573269248009,0.628257572651,0.985013604164,0.802667677402,0.567236363888,0.623721599579,0.984517455101
128,100,0.001,adam,28,40,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.368139386177,0.861149311066,0.895800411701,0.942179977894,0.391849935055,0.846577525139,0.884588062763,0.934162914753
128,100,0.001,adam,28,50,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.198845118284,0.939281225204,0.946102201939,0.953143179417,0.335738241673,0.894341230392,0.904119312763,0.9124584198
128,100,0.001,adam,28,70,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.241147920489,0.934999704361,0.93087208271,0.925123512745,0.356988728046,0.890247523785,0.885440349579,0.874403119087
128,100,0.001,adam,28,80,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.326689690351,0.893528580666,0.906348705292,0.921297609806,0.343022525311,0.881500065327,0.897869288921,0.914918243885
128,100,0.001,adam,28,90,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.213274419308,0.990826547146,0.93345272541,0.874094903469,0.343569785357,0.966439545155,0.898082375526,0.820865273476
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,False,0.861739993095,0.498719274998,0.498719274998,1.0,0.86174839735,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,False,0.875816345215,0.0,0.499359637499,0.0,0.876686751842,0.0,0.495442718267,0.0
32,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.296790719032,0.927806794643,0.935594499111,0.944979727268,0.460957467556,0.844553232193,0.853954076767,0.871212124825
256,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.962342679501,0.501041650772,0.501041650772,1.0,0.960471153259,0.504557311535,0.504557311535,1.0
64,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,1.01971721649,0.50339615345,0.506097555161,0.996701359749,1.05425691605,0.505595803261,0.506510436535,0.990967750549
512,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.960873842239,0.499218761921,0.499218761921,1.0,0.95862776041,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,70,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,1.00746846199,0.500896513462,0.500896513462,1.0,1.00375974178,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,40,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,1.03434932232,0.501280725002,0.501280725002,1.0,1.03120303154,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,80,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.989315569401,0.50038421154,0.50038421154,1.0,0.985520839691,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,50,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,1.03143143654,0.501280725002,0.501280725002,1.0,1.0289233923,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,58,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,1.01489794254,0.502049207687,0.502049207687,1.0,1.01309514046,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,62,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.986746788025,0.500640392303,0.500640392303,1.0,0.983639657497,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,24,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,1.01210391521,0.501536905766,0.501536905766,1.0,1.00905489922,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,26,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.988594055176,0.501152634621,0.501152634621,1.0,0.985828697681,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,32,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.989626705647,0.501152634621,0.501152634621,1.0,0.987312853336,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,30,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.976793706417,0.501280725002,0.501280725002,1.0,0.974708497524,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,softmax,True,True,0.812608599663,0.500256121159,0.500256121159,1.0,0.811472654343,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,tanh,True,True,0.687582910061,0.993017852306,0.663422107697,0.328289300203,0.740676701069,0.965957462788,0.638020813465,0.292903214693
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,sigmoid,True,True,0.908081531525,0.501280725002,0.501280725002,1.0,0.905994176865,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,linear,23,38,sigmoid,True,False,relu,True,True,0.496794879436,0.940085589886,0.894467234612,0.842926561832,0.541754424572,0.920354008675,0.866536438465,0.805161297321
128,100,0.001,adam,28,60,0.0,0.0001,tanh,relu,23,38,sigmoid,True,False,relu,True,True,0.88397115469,0.885496199131,0.512167036533,0.029667519033,0.886391639709,0.866666674614,0.502604186535,0.0167741943151
128,100,0.001,adam,28,60,0.0,0.0001,tanh,softmax,23,38,sigmoid,True,False,relu,True,True,0.693707048893,0.972568571568,0.54725921154,0.0996423065662,0.694908857346,0.953846156597,0.533854186535,0.0799999982119
128,100,0.001,adam,28,60,0.0,0.0001,tanh,tanh,23,38,sigmoid,True,False,relu,True,True,0.429838180542,0.940636813641,0.91739243269,0.891332149506,0.600959718227,0.895604372025,0.870442688465,0.841290295124
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,True,relu,True,True,1.11207067966,0.501152634621,0.501152634621,1.0,1.10963690281,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,True,relu,True,True,1.11559569836,0.500640392303,0.500640392303,1.0,1.11276340485,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,False,False,relu,True,True,0.846375524998,0.501280725002,0.501280725002,1.0,0.843424499035,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,False,False,relu,True,True,0.91964173317,0.500512301922,0.500512301922,1.0,0.914510071278,0.504557311535,0.504557311535,1.0
128,100,0.001,rmsprop,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,1.02580559254,0.501408815384,0.501408815384,1.0,1.023239851,0.504557311535,0.504557311535,1.0
128,100,0.001,sgd,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.788989603519,0.923286736012,0.817110657692,0.692406058311,0.811906397343,0.921328663826,0.809244811535,0.680000007153
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,36,sigmoid,True,False,relu,True,True,0.957056701183,0.501408815384,0.501408815384,1.0,0.955294549465,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,40,sigmoid,True,False,relu,True,True,0.992439568043,0.501664936543,0.501664936543,1.0,0.990825951099,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,48,sigmoid,True,False,relu,True,True,1.0043027401,0.500640392303,0.500640392303,1.0,1.00261855125,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,18,sigmoid,True,False,relu,True,True,0.90612667799,0.50076842308,0.50076842308,1.0,0.903217971325,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,58,sigmoid,True,False,relu,True,True,1.07366788387,0.501152634621,0.501152634621,1.0,1.07066905499,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,28,sigmoid,True,False,relu,True,True,0.949459552765,0.501152634621,0.501152634621,1.0,0.946395814419,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,linear,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.976948142052,0.501152634621,0.501152634621,1.0,0.977408349514,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,relu,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.941483616829,0.501536905766,0.501536905766,1.0,0.939913213253,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,softmax,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.380215704441,0.909937083721,0.91739243269,0.926485657692,0.462552547455,0.840506315231,0.845703125,0.85677421093
128,100,0.001,adam,28,60,0.0,0.0001,sigmoid,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.832036077976,0.501664936543,0.501664936543,1.0,0.8312895298,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.3,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,107.154800415,0.501152634621,0.501152634621,1.0,107.154304504,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.1,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,36.2221412659,0.501793026924,0.501793026924,1.0,36.2220420837,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.05,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,18.5518989563,0.502433419228,0.502433419228,1.0,18.5524787903,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.005,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,2.32371306419,0.981449663639,0.858478486538,0.731064498425,2.48425459862,0.893660545349,0.74609375,0.563870966434
128,100,0.001,adam,28,60,0.0001,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.3675301373,0.947136580944,0.967725396156,0.990783393383,0.657854437828,0.838396131992,0.858072936535,0.890322566032
128,100,0.001,adam,28,60,0.001,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.944889783859,0.872702538967,0.919185459614,0.982124626637,1.10836970806,0.76541852951,0.809244811535,0.896774172783
128,100,1e-05,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.66545855999,0.960950791836,0.84784835577,0.725083291531,0.731835842133,0.950266420841,0.825520813465,0.690322577953
128,100,0.01,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.77250367403,0.990028500557,0.589395463467,0.178479716182,0.811795651913,0.936936914921,0.55859375,0.134193554521
128,100,0.005,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.595800042152,0.558590948582,0.604764342308,0.995898485184,0.644941985607,0.546296298504,0.580078125,0.989677429199
128,100,0.0001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.310866862535,0.981842458248,0.960297107697,0.938249528408,0.523810386658,0.912305533886,0.875,0.832258045673
128,100,0.0005,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.967187047005,0.501664936543,0.501664936543,1.0,0.965660393238,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,17,38,sigmoid,True,False,relu,True,True,0.984345674515,0.501280725002,0.501280725002,1.0,0.981343984604,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,26,38,sigmoid,True,False,relu,True,True,1.00376045704,0.50076842308,0.50076842308,1.0,1.00040185452,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,20,38,sigmoid,True,False,relu,True,True,0.951905071735,0.500640392303,0.500640392303,1.0,0.949168860912,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,29,38,sigmoid,True,False,relu,True,True,1.02727603912,0.501536905766,0.501536905766,1.0,1.02523005009,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,1e-05,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.849104344845,0.501664936543,0.501664936543,1.0,0.846899747849,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.01,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.332759350538,0.956120729446,0.915343225002,0.871592342854,0.51968473196,0.907352924347,0.856119811535,0.796129047871
128,100,0.001,adam,28,60,0.0,5e-05,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.92603623867,0.501408815384,0.501408815384,1.0,0.923127174377,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,1e-06,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.842776238918,0.501152634621,0.501152634621,1.0,0.840055406094,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.325376629829,0.991405785084,0.908811450005,0.825242698193,0.631629884243,0.94339621067,0.83203125,0.709677398205
128,100,0.001,adam,28,60,0.0,0.0005,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,1.50831341743,0.501536905766,0.501536905766,1.0,1.50618934631,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,False,True,1.3124537468,0.500512301922,0.500512301922,1.0,1.30715811253,0.504557311535,0.504557311535,1.0
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,False,True,0.174979627132,0.992091834545,0.9921875,0.992344975471,0.633226752281,0.876010775566,0.858723938465,0.838709652424
128,80,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,1.05276322365,0.50076842308,0.50076842308,1.0,1.04895079136,0.504557311535,0.504557311535,1.0
128,90,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,1.01597225666,0.501664936543,0.501664936543,1.0,1.01323878765,0.504557311535,0.504557311535,1.0
128,120,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.950479984283,0.501664936543,0.501664936543,1.0,0.948745071888,0.504557311535,0.504557311535,1.0
128,110,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,23,38,sigmoid,True,False,relu,True,True,0.967764914036,0.50038421154,0.50038421154,1.0,0.964452803135,0.504557311535,0.504557311535,1.0
16,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.298757106066,0.869021177292,0.896110296249,0.931226074696,0.346493959427,0.843284547329,0.875986456871,0.918065726757
256,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.115162365139,0.967971026897,0.973051130772,0.978157877922,0.344910144806,0.907993078232,0.912286937237,0.913905382156
32,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.2900185287,0.918282270432,0.907418906689,0.893078923225,0.305222392082,0.902696371078,0.896515250206,0.884676158428
128,100,0.001,adam,28,60,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.205823674798,0.978112339973,0.939615309238,0.898503422737,0.321172773838,0.951625943184,0.905681788921,0.8511069417
64,100,0.001,adam,28,70,0.0,0.0001,tanh,sigmoid,21,38,sigmoid,True,False,relu,True,True,0.215829059482,0.978769361973,0.940402388573,0.899546205997,0.371840834618,0.954678356647,0.90469455719,0.846098482609
