data_tord_may2020/earthquakes/1995-07-12T01.19.58.076000Z.h5,earthquake
data_tord_may2020/earthquakes/2001-06-07T12.19.01.387000Z.h5,earthquake
data_tord_may2020/earthquakes/2018-03-19T11.33.14.190000Z.h5,earthquake
data_tord_may2020/earthquakes/2014-01-31T09.22.08.003000Z.h5,earthquake
data_tord_may2020/earthquakes/2018-09-11T22.49.29.511000Z.h5,earthquake
data_tord_may2020/earthquakes/2018-06-09T04.20.37.863000Z.h5,earthquake
data_tord_may2020/earthquakes/2020-04-02T19.52.26.903000Z.h5,earthquake
data_tord_may2020/earthquakes/2016-07-30T21.43.16.634000Z.h5,earthquake
data_tord_may2020/earthquakes/2007-02-09T14.35.14.856000Z.h5,earthquake
data_tord_may2020/earthquakes/2020-02-16T18.41.15.876000Z.h5,earthquake
data_tord_may2020/earthquakes/2020-02-19T18.40.29.207000Z.h5,earthquake
data_tord_may2020/earthquakes/2007-10-27T15.09.54.343000Z.h5,earthquake
data_tord_may2020/earthquakes/2008-02-24T14.18.52.915000Z.h5,earthquake
data_tord_may2020/earthquakes/2016-07-29T21.17.15.602000Z.h5,earthquake
data_tord_may2020/earthquakes/2020-01-19T04.41.58.760000Z.h5,earthquake
data_tord_may2020/earthquakes/2016-03-29T18.15.48.654000Z.h5,earthquake
data_tord_may2020/earthquakes/2016-12-16T20.12.56.280000Z.h5,earthquake
data_tord_may2020/earthquakes/2015-06-02T12.54.34.991000Z.h5,earthquake
data_tord_may2020/earthquakes/2009-12-15T05.03.06.114000Z.h5,earthquake
data_tord_may2020/earthquakes/2008-03-04T01.57.38.907000Z.h5,earthquake
data_tord_may2020/earthquakes/2016-08-17T09.25.28.397000Z.h5,earthquake
data_tord_may2020/earthquakes/2015-05-22T09.48.34.475000Z.h5,earthquake
data_tord_may2020/earthquakes/2015-04-21T03.11.21.697000Z.h5,earthquake
data_tord_may2020/earthquakes/2011-09-15T20.12.55.980000Z.h5,earthquake
data_tord_may2020/earthquakes/2008-03-02T06.59.37.353000Z.h5,earthquake
data_tord_may2020/earthquakes/2019-12-18T04.05.26.396000Z.h5,earthquake
data_tord_may2020/earthquakes/2011-12-24T22.45.03.613000Z.h5,earthquake
data_tord_may2020/earthquakes/2008-02-02T18.58.30.592000Z.h5,earthquake
data_tord_may2020/earthquakes/2007-12-01T10.41.03.375000Z.h5,earthquake
data_tord_may2020/earthquakes/2020-02-17T17.08.58.964000Z.h5,earthquake
data_tord_may2020/earthquakes/2010-12-05T17.19.52.081000Z.h5,earthquake
data_tord_may2020/earthquakes/2018-08-11T01.35.57.945000Z.h5,earthquake
data_tord_may2020/earthquakes/2011-01-08T20.53.51.637000Z.h5,earthquake
data_tord_may2020/earthquakes/2017-05-31T10.38.17.047000Z.h5,earthquake
data_tord_may2020/earthquakes/2018-10-27T15.07.40.795000Z.h5,earthquake
data_tord_may2020/earthquakes/2016-05-05T08.50.45.149000Z.h5,earthquake
data_tord_may2020/earthquakes/2011-10-21T09.14.49.217000Z.h5,earthquake
